sentiment,review_body,product_category
1,It fits great. it is super comfortable. have gotten many compliments on how this skirt looks on me!,Skirts
1,Fun fun fun. love the polka dot  but also the cut on this skirt is very flattering and retro. it is perhaps a little yellower on the ivory side  but neutral nonetheless... te fit is very flattering  0p fit waist  hops  length (115 lbs  26.5 in waist) i think i will have to keep this lovely item as i doubt it will make it to sale in my size!,Skirts
1,"This skirt looks very nice in person and it hugs one's cure beautifully. the hem is uneven which makes it more interesting. i am 5'2""  120lbs  tried it in the navy/beige color in size s and size xs  and i found size xs fits better. the fabric is soft and stretchy  and it drapes well. because i am petite  the length of the normal size fits me more like a maxi skirt (it goes all the way down to my mid calf). unfortunately  the petite xs is sold out  so i have to settle with the normal size xs. sti",Skirts
1,"This skirt is very comfortable and moves well. i'm 5'4"" and ordered a 2p  which fits perfectly. the length hits just above the top of my feet. the patterned chiffon is sheer and the skirt has a short black slip underneath that ends just above my knees. i have a small waist and wider hips  but found the inner slip to fit loosely enough so that it doesn't ride up when i walk or sit. the two slits on either side were a great length and make this skirt both flirty and quirky. you'll get tons of comp",Skirts
1,Love all the colors in this skirt and that i can wear it with a tee and flat sandals or a black jacket and heels. easy piece to wear many ways. great quality too.,Skirts
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
-1,"I ordered these in m (5'8"" 140 lbs.) and they are tts: they fit well and are neither tight nor loose. the issue that i have with them (and the reason that i sent them back) is that the material  although comfortable  is completely transparent; if i were to try to run out to get the mail in these  the whole neighborhood would essentially see me bottomless! furthermore  these are not white but off-white (and quite a yellowy off-white  at that)  so these loungers don't look as cute with the feature",Sleep
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
-1,First of all it arrived rolled in a tight ball the size of a large starbucks coffee. i don't know why they do that.... you're not going to be immediately impressed by something that is packaged like it's cheap! second  i'm usually a 0-4 in retailer and mine is no where near as loose-fitting as the photo. also  he sleeves and back are a very thin waffle knit... like a flimsy t-shirt. and see-thru. the sleeves form-fit to my arms so i couldn't layer under it  but i couldn't wear it alone with the fa,Sleep
-1,I wish i had read the other reviews before purchasing this product. label says that you can wash and dry normally. however  upon washing  the outer layer shrunk and the inner lining did not. the robe will now not lay flat; the fabric pulls at the edges  and results in the inner lining being revealed when the robe is tied shut. extremely disappointed. for a $100 garment  i expected much more. i wish i could return this.,Sleep
-1,I loved these pants - super soft and cozy and perfect for winter. i've worn them a handful of times and have washed them maybe twice max and they already have 2 holes! they don't say handwash and my washer/dryer is brand new and pretty gentle on my clothes. maybe i just ended up with a bad pair  but i found the quality to be disappointing :(,Sleep
-1,Length too long and waist to high. these are not sized for petites.,Sleep
-1,Much lower quality than other robes i have purchased,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,This top is oversized. i normally wear large but thought an xl would be best for sleeping. it's huge. so stick with your normal size or a size down. pretty print. fabric is a bit coarse. undecided about trying a size down because i'm particular and they didn't wow me. also ordered these in the lighter color and they fit the same.,Sleep
0,Very pretty  romantic,Sleep
1,Love  love these flannel sleep pants. i bought a pair 3 years ago and have been on the look out for the style again. these are truly the most comfortable pajama pants i have ever owned.,Sleep
1,I love pajama pants by this company. i have a couple now and they are all so soft and lightweight.,Sleep
1,This is a great pullover. very cute for lounging at home or running errands. it does run large  i ordered an xs & it's pretty big. for reference  i'm 5'7''  125 lbs & 34 b. it is also a little pricey for lounge wear but i am keeping it because it is so cute.,Sleep
1,Warn and super soft. love it !,Sleep
1,"I spotted this pj pants in the store  tried it on  and love it! the material is very soft and comfortable. the fabric is on the thin side  thus  one star off the quality. the pattern/color varies  the one i got has more pinkish flowers. i am 5'2""  120lbs  and size s fits nice. i could probably go down to a size xs  but i like my pj pants to fit a bit roomy  therefore size s fits better. the length is more like ankle length on me since i am petite. it is very cute on and perfect for a chill summe",Sleep
1,I cannot say enough about these pajama pants. they're beautiful and crazy comfortable. it's a nice change from black or grey. i also love that there are no pockets because i hate how they jut out on me. i wanted a petite l because i am short  but the regular large is fine. i just wear them higher up on my hips. i normally wait for sales on sleepwear  but i couldn't resist on these. they're well worth the investment!,Sleep
1,Very comfortable nightgown  love that it had pockets. fit is as expected.,Sleep
1,"This dress is very comfortable. i bought both the small & xsmall and ended up keeping the xsmall i am 5'4"" 125 lbs. 34c",Sleep
1,Just bought these today and they are super soft and beautiful. also  100% cotton (yay! i hate poly)! thought i should mention though that they do shrink in the dryer. so unless you're skinny  you might want to buy a size up or hang them to dry and then put in the dryer on low to fluff.,Sleep
-1,Yikes!  quite a smell off of this one- like wet/hot wool.  the color was beautiful  but the sweater is enormous!  strange fit under the arms as well.  this one went back the same day.,Sweaters
-1,I found this as a return in the store. i tried the xxs. i was so excited because it looked really cute on the hanger. it was so huge- looked like i was wearing an xl.,Sweaters
-1,I was so excited to buy this coat  since i missed out on buying the last one. i snagged it quickly before heading out on a trip because this is the perfect plane jacket (i've borrowed my friends). i immediately noticed that the fabric was lighter and softer than the original  and after a few days noticed a lot of pilling on the coat  and a snag on the seam of the shoulder where the arm connects to the body. it's disappointing considering the price you pay. i would return if it still had tags on.,Sweaters
-1,The neck is so big on this sweater  i couldn't make it lay right. the shape of the sweater is odd. it is really wide on the upper torso  but tapers near your waist. it did not look as depicted on the model. the sweater is a lovely color  i liked the two-tone  but overall the fit was too weird for me. material is soft and it felt really nice on  but just too oddly shaped and a crazy big neck.,Sweaters
-1,"The quality of the garment is high--a nice substantial yarn and a pretty crochet pattern  but the cut was totally off for me. i'm usually an xs/s  and was swimming in the xs. the arms in particular were huge and drapey  and the whole thing just hung on me (for reference  i'm 5'4""  120 lbs).",Sweaters
-1,I ordered this sweater in the pink color in a small and xsmall  in order to see which was the best fit. i was really looking forward to getting it because it looked so great online - like it had a nice flow  the cute zipper and was a good match for a pink and grey skirt that i have. i was really disappointed  the sweater doesn't flow like it does in the picture - it kind of billows out in the front and back and isn't flattering. i have a small build  and  frankly  i usually look good in sweaters,Sweaters
-1,I have been waiting for this sweater coat to ship for weeks and i was so excited for it to arrive. this coat is not true to size and made me look short and squat. the sleeves are very wide (although long). as a light weight fall coat the sleeves don't need to be as wide because you wouldn't be layerng too much underneath. the buttons need to be moved at least three inches in for a nicer fit. i thought about redoing the buttons myself but the sleeves looked even more out of proportion with a tigh,Sweaters
-1,Not a tunic unless the model pictured is 5'1. barely covered my backside and not as advertised. design on top is interesting and the fabric is soft so it's a good buy if 50% off or more.,Sweaters
-1,"I am 5'3"" and the arms of this sweater run at least 2 inches past my finger tips. if the arms were not quite so rediculously long then i would definitely keep it but unless you are tall  it just doesn't work. also  i felt the length of the waste was a little shorter than what is pictured online. sigh.",Sweaters
0,"I ordered this in the orange color from online. they were sold out of petite so i ordered medium (regular). i liked it  but just not flattering. i am 5'2"" and the coat was too big. sleeves were past my hands. i think because i'm ""curvy"" the straight cut of coat would not have looked good on me in a size small. it was a nice coat  just not for me.",Sweaters
0,Love the warm fuzzies of this sweater  did not love the unflattering cut. the sweater hung lifelessly from my bust line down. plus  it was a little short in the front. i have to send it back. :(,Sweaters
0,I ordered this sweater in green in petite large. the color and knit is beautiful and the shoulders and body fit comfortably; however  the sleeves were very long for a petite. i roll them  and it looks okay but would have rather had a normal petite length sleeve.,Sweaters
0,"This jacket is beautiful. the color is so nice and the cut of the jacket is perfect. however  one i put it on  i couldn't wait to get it off. it's so itchy!! i tried putting on a long sleeve shirt under it but was still uncomfortable. especially around my neck. i wouldn't recommend this jacket based on the material alone. also  the jacket runs large. i'm 5'1"" 130 lbs 34d and i ordered the small. i would definitely size down.",Sweaters
0,The arm holes are just weird .. a little too big for me was just 'off'... back it goes.,Sweaters
0,This cardigan is very cute in the picture and i really wanted to love it but it just didn't seem worth the price. the material is kind of itchy to me and i wasn't a huge fan of the wide edges in the front. the colour is very nice and feminine.,Sweaters
0,I liked the concept of this vest  but when i tried it on  i felt like i was 9 years old again and wearing my brownies girl scout uniform. it was also very boxy and wide. it seemed to be well-made  though  and maybe would have worked if it were a different color.,Sweaters
0,The geometrical pattern of this sweater is slightly asymmetrical  with nice geometry to it. the colors are more muted and subtle as compared to the picture. i was very excited to see it through its transparent bag. unfortunately my delight faded after i pulled the sweater out. first  it weighs a ton. a thread for each color runs around he whole sweater  hence much more thread went into it than in a typical sweater. second  it runs large. i am usually an xl or 16-18  but this sweater has lost of,Sweaters
0,I love ponchos and the colors are gorgeous  but the pictures make it look much longer than it is. i would've loved it if i were petite but i personally don't think it's meant for taller people. such a shame.,Sweaters
1,I love this cardigan! i ordered the pink and it's a really pretty color. i wish it didn't run so big but xs will be cozy all winter.,Sweaters
1,This is totally different. great addition to my wardrobe!,Sweaters
1,Adorable sweater with a loose knit that helps slim down my man-back appearance. cut is tapered to the body but with a soft flare at the bottom hem. not clingy  very soft fabric doesn't accentuate bulges so i am happy about it's forgiving silhouette.,Sweaters
1,I bought it to mainly wear as a coat but i think it'd be great with some leggings and boots as well. if you want a more structured look go a size smaller. i plan on wearing this more as outer wear so i went with large. the coral is beautiful,Sweaters
1,This is an amazing sweater. thick but not overly thick  the material is beautiful and the colors rich  i love the collar and the way it closes as well as the pockets and the back being different from the front. i hope it washes well. i bought the moss. it fits nicely and is very slimming. i highly recommend.,Sweaters
1,An interesting design in a high-quality garment.  fits true to size on me and is great for layering.  very soft knit with the drapey attachment and a collar you can adjust to look the way you want. i feel lucky that i got this on sale but i would've gladly paid full price since this is a three season piece.,Sweaters
1,Picked this darling vest in a medium. i have been eyeing for sometime but really did not want to pay full price  after checking other manufactures i came back to this vest at retailer. as the other reviewers mentioned  the softness  spec of colors which enables you to wear the vest with so many colors in bottoms and tops; the pockets  the belt  which i love as much as the pockets  though the faux fur collar i do wish was removable. the faux fur will limit me in getting away with wearing this vest,Sweaters
1,"The sweater looked different on each model so i wasn't sure what to expect. luckily  it fitted me similar to the one i was hoping it would  the cream sweater model. i'm 5'6"" and got a size small. i like that it hangs just past my hips and the long sleeves. also  the v-neck isn't too low so i don't have to wear a camisole.it's very cozy and doesn't itch.",Sweaters
1,Only negative thing is that it sheds. and even that is not really very negative! i would buy it again in a heartbeat.,Sweaters
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
-1,I tried this on in my regular size and was able to get it on fine  but the cup portion of the suit was just crazy! with the straps tied tightly around my neck  it was like the cups just flipped out and open. i am a regular b cup  and i don;t think it was sizing (though i did not have the opportunity to try multiple sizes). the cup did not right and  for this reason  would make this absolutely impossible to wear. unfortunate  because the design is so pretty.,Swim
-1,The fit on this is so strange. the middle string is definitely too long and the thin halter top offers hardly any lift. the print is lovely and the quality nice for the price. the cups are padded  which is nice i suppose  but would barely cover anything bigger than a c cup i'm guessing. i'm a 32dd  size 8 in pants  and size 4/6 in dresses and i ordered a medium. i also have a long torso  which probably didn't help.,Swim
-1,Too big and it's not secure enough to wear for swimming.,Swim
-1,I love the design and fit and quality. have been looking for a long-line top like this and was willing to pay full price. i have that dreadful little roll right under my bust line and this sucks everything in nicely. smooths it all out. i'm a 38c and everything was contained nicely and fit great in the large top.     here's my issue - wore it once and the colors ran! i was so excited to wear this i didn't even wash the top (i rinsed and dried the bottom  though). and i'm not a swimmer. just let,Swim
-1,I so wanted to love the striped peplum top  however i have a petite frame with a large chest and there was absolutely no support in the top. not flattering in the least for a d-dd cup. will be returning. i imagine this would be perfect for someone with a frame like mary kate or ashley olsen :),Swim
-1,Really cute suit but way too small up top. not enough coverage under arms and across bust.i wish retailerpolgie carried bathing suits in the stores so they can be tried on. this is the 2nd suit i have ordered that had to be returned. i wont order a bathing suit again as its just to much of a risk.,Swim
-1,The cups on this suit are  ridiculous.  unless you are going to a nudist beach i do not recommend.  the construction of the suit itself was also vey poor. seams were messed up  a big pull right on the front-- i brought it back. sad because the design was adorable- just poor execution.,Swim
-1,I have been dying to try a mara hoffman bathing suit  so i went for this one. unfortunately  the design of the bathing suit is not like what they sent me. the middle where the tops meets the bottom  is squared off  not like that v that it looks like in this photo. it also makes for major side boob/sagging on each side. i was very disappointed.,Swim
0,"I bought the s; came with a tag saying ""sz 8"". it is in fact more like a size 2  if not 0.     the bust is probably a 34 a or b  or 32a or b - the cups fit me relatively well  but the rest was so tight that i could barely manage to put put it in. i can't imagine wrestling with this bathing suit each time i want to wear it  so i will return it.     the fabric  design is as spectacular as it looks though... very good quality.",Swim
0,Am typically a size 0 and could barely get the extra small on  which is a first. was very cute in theory  but i'd suggest sizing up (maybe 2x).,Swim
0,L space is frustrating. i wear a 0/2 top but with 32d's i tried a large in this bikini top because from past experience with l space they run small. there's just zero support. the tie design helps secure the girls in place  but also flattens them out if you tie it tight enough so you don't spill out.,Swim
0,Great quality top. i do wish it fit me...i'm really long waisted and this top was too short. had to return,Swim
0,I bought this scarf/dress for 20% off on mother's day weekend. i really like how it looks and can be worn over a bathing suit or just as a dress  but it is not worth the money. it is poor quality  a scarf stitched together with an attached chord that you tie around your neck. you can make this yourself or wait until it is at least 50% off the original price.,Swim
0,I got an xs in this suit.  i am 5'1  100#  a32.  this was much much too small.  it was very tight around the chest and i am only a 32a.  it is  however  a good looking suit.  i suggest sizing up.,Swim
0,I love this suit! the pattern is just lovely. unfortunately i have to return the suit because i can't wear it. there are no cups or pads or underwire for the chest. you have to look like the model wearing the suit to wear this. if you need any support than give up. who can wear an xl and not have some breasts at all? the neckline is also very low and ended up revealing the top half of my breasts.    the birds of paradise are just lovely  not exactly the same on every suit  but still nice. i just,Swim
0,So  disappointed that no where in the limiting did it mention this suit is australian in size!! i ordered the 10 (i'm usually an 8 but that was sold out) and the suit arrives and doesn't even fir over my hips. -- the label clearly says 10 australian us 6!  gutted that i have to return this suit because of this sizing issue.  the suit looks to be well made and the design is adorable of it only for.,Swim
0,I received this top and loved the pattern. however  i ordered both and s and m  and the bust sizing on this top is very odd. i am a 34c  and the bust area was way too big on both  but if i had sized down to the xs the rest of the suit would be too small. maybe it's just made for busty people? also the supportive material in the bust area goes straight across kind of like a bandeau  so that added to the odd look of the bust. it's still a beautiful pattern  so if you're going to give it a try orde,Swim
1,"This is a very well made swimsuit with soft foam cups and fully lined. the shoulders stay put with thin strips of foam that are sewn in. very comfortable and easy to move in; my arms have full range. the color is like the online photo  and to the teal close-up i posted of the shoulder area.  .  the size 'm' that i ordered fit my bust very well with smooth lines and decent support. i'm 5'2""  currently 33-25-37  30d / 32c bra  with a average to long torso with a full bottom and thighs. i think the",Swim
1,I ordered this in an xs and it fits well. however  if you have a bigger bust this top may be a problem. i wear a b cup and it fits me well.,Swim
1,"This basketweave bikini top in fractals red by mara hoffman is my favorite right now. soft  fully lined  and reversible to pale pink as are the matching basketweave bikini bottoms. the pattern looks like a vibrant watercolor painting with some fuzzy edges.   .  i got the size 's' according to the size guide on the mara hoffman site. i'm 5'2"" currently 33-25-37ish without a bra on (bra size 30d  32c  even a 28dd if i can find it). the front coverage is perfect. it also fits around the back  but i",Swim
1,I love these bottoms. great colors. i also love the feel of the bottoms  very soft. high quality.,Swim
1,"This is a great bikini bottom. i purchased this along with the matching top  and you can definitely tell a difference in the quality of the material for these. the print is beautiful  and the cut is very flattering - my only ""issue"" is a matter of personal preference - these were much ""cheekier"" on me than the photo of the model (i have a larger behind). for reference  i am usually a 6/8 28/29 in bottoms  and purchased a medium. sizing up would have only presented an issue in the waist fitting.",Swim
1,Ok  so who likes to buy bathing suits? apparently i do  because this one arrived today in the white and rust  and i'm buying the black one in a second! i can't pass up such a flattering suit. the ruched bottom gives just enough extra so it's not skin tight to your bottom. and the top has just the right amount of cover. the whole suit is easy to wear  nicely made  and flattering through the roof.,Swim
1,I bought this after eyeing it for months  when it went on sale! the colors are bright and so pretty! the blue very warm  flattering in intensity. this pattern is very unique and the suit is well made. there is some stretch  making it not a chore to pull on.  the bust padding is minimal (like a tshirt bra) best for a & small b cups. no underwire no shaping in cups. the halter has enough room to be comfortable and secure. i felt this fit more like a 0 on the bottom (hips) and a 2 for top portion ,Swim
1,I loved the design of this suit when i saw it online.   the material is definitely high quality and the bottoms i knew would stay put  if they had fit me in the first place. i ordered a size medium in both top and bottom. the bottoms were much much too small and the top was just ever so slightly too large. i should've known something was up with sizing because all of the larges were sold out already. i think i could've used a large bottom and a size small top.,Swim
1,"This swimsuit is amazing! i am 5' 4"" and about 135 lbs  and ordered a small. however  i am returning it for an extra small (just a personal preference as i like my swimsuits a bit snug so they don't get loose when wet). the fabric is very forgiving and stretchy (which is why i'm exchanging for a smaller size - i can slide the size small up my legs with ease)  but the fabric is also very sturdy (so it seems  i haven't worn it in the water yet obviously). overall  very cute and surprisingly flatte",Swim
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,I had loved this on-line when i saw the pretty floral pattern. however  in person  it is such a disappointment. the quality of the fabric and the fit are just very poor.,Trend
-1,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,This dress was so pretty on the hanger but a saggy sack on. even the sz 0 was too loose and shapeless. there is no waist as pictured. the hi-low hem  loose fit and wavy waist seam (see in the third close-up picture) make it look like the dress shrunk oddly in the wash. it's really too bad  it's such a pretty combination of patterns.,Trend
-1,I waited a long time to get this top. unfortunately i will be returning. the sides are gathered and stick out a lot on the sides. not as pictured. the sides should have been pleated. it runs smaller in the bust and when closed it was a little snug. afraid this might shrink with dry cleaning or washing. the design is unique and wish this top would of worked.,Trend
-1,I have purchased a lot from retailer but lately  some of the items have been disappointing in quality.verses cost  this being one. the picture is nice but the actual blouse is nothing like this. the size was not accurate so buy a size bigger because of the sleeves.,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,My first complaint is  this dress is pinned back so obviously in the video that when the model turns around (not all the way)  you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top  or the fabr,Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,"I tried this on in the store and the colors and fabric are terrific. it's very light-weight fabric but isn't see-through. the colors are medium in depth  not too bright. if you typically wear ""cool"" colors and avoid browns  you may be able to wear this because the brown is very muted. there's two strings inside that you tie around your waist to pull the bust of the dress in. i'm 5'4"" and 125 lbs  so there's simply too much fabric in the dress. i would have bought a petite. the tag says it's avai",Trend
1,"This dress did not disappoint. it fits great. i'm 5'3"" and weigh 114 and i got a petite xs. length was perfect  i have a longer torso  so the waist was a bit higher than mine  but it didn't sit strangely and hung well. i am small chested  and the top fit me very well  i think if you have been blessed in that area  you may want to size up.   overall  it really is beautiful  the pattern and the unexpected transition from one pattern to the next is just what i hoped for and why i buy from retailer. i",Trend
1,Unusual color. expensive even on sale.,Trend
1,This is a unique blouse and well worth a try. it is pure wool  so dry clean only. though it is wool  it is actually very thin and lightweight. i didn't find it to be scratchy.  .  i am a size xl  but in this blouse the large fit fine. the narrowest part of this blouse is the width of the shoulders  everything else is very voluminous. for this reason  it doesn't flatter my full figure; it makes me look much heavier than i am. my only options are to return it  or bring it to a local seamstress who,Trend
1,This dress is beautiful and unusual. i think the colors shown in the picture are a little brighter than the dress i bought...the turquoise and gold seem slightly more muted in person  which isn't necessarily a bad thing. there are sequins along the shoulders of the dress that you also can't see in the picture  but they aren't gaudy or too stevie nicks-bohemian. i didn't find the bodice of the size m too tight as another reviewer noted...it's' my normal size  and though i'm a little chesty (32-34,Trend
1,So  i really like the plaid designs by siyu. i saw these pants and questioned whether they would be tight and scratchy and ill fitting  but they were so cute  i had to find out. i'm really glad i did. the wool is soft and actually a little stretchy. it has an elastic waist  which is a plus  because sometimes  even if the legs fit  the waist is too small  or vice versa. i am a large  and very curvy on the bottom  and these are perfect and flattering  and the elastic waist is just right. as on the,Trend
1,Dress is beautiful in person  light material that is excellent for summer.    this dress is not forgiving in the chest  so ladies if you bigger chested i suggest going up a size or two. i'm 5'4  145 lbs and 34ddd  i usually wear 8 or 10  this dress in a 10 made my look like i was wearing an unflattering sports bra.,Trend
1,Medium is equivalent to eu size 40. the pants have the eu tag and i would have ordered differently if i had known this. great quality pant; just order according to your european equivalent.,Trend
1,This dress is nice  but it won't do for my purpose. i considered it for a mother of the groom dress  but it's not long enough for me. the dress is pretty  but very sheer and very low cut so it would require opaque undergarments. it's not possible to tell from the pictures how sheer this dress is.,Trend
1,I would have liked it but it was too small for me.,Trend
